401, 2,  3/25/2003
-2.20 0.9438 
-2.09 0.9428 
-1.98 0.9425 
-1.87 0.9419 
-1.76 0.9424 
-1.65 0.9424 
-1.54 0.9416 
-1.43 0.9406 
-1.32 0.9405 
-1.21 0.9404 
-1.10 0.9394 
-0.99 0.9400 
-0.88 0.9391 
-0.77 0.9402 
-0.66 0.9399 
-0.55 0.9387 
-0.44 0.9384 
-0.33 0.9383 
-0.22 0.9382 
-0.11 0.9386 
0.00 0.9379 
0.11 0.9305 
0.22 0.9358 
0.33 0.9367 
0.44 0.9375 
0.55 0.9390 
0.66 0.9416 
0.77 0.9455 
0.88 0.9511 
0.99 0.9595 
1.10 0.9695 
1.21 0.9807 
1.32 0.9927 
1.43 1.0053 
1.54 1.0184 
1.65 1.0305 
1.76 1.0429 
1.87 1.0554 
1.98 1.0683 
2.09 1.0792 
2.20 1.0914 
2.31 1.1019 
2.42 1.1125 
2.53 1.1210 
2.64 1.1310 
2.75 1.1397 
2.86 1.1476 
2.97 1.1558 
3.08 1.1628 
3.19 1.1692 
3.30 1.1761 
3.41 1.1814 
3.52 1.1878 
3.63 1.1928 
3.74 1.1975 
3.85 1.2013 
3.96 1.2064 
4.07 1.2097 
4.18 1.2136 
4.29 1.2172 
4.40 1.2201 
4.51 1.2227 
4.61 1.2253 
4.72 1.2275 
4.83 1.2312 
4.94 1.2331 
5.05 1.2347 
5.16 1.2371 
5.27 1.2377 
5.38 1.2393 
5.49 1.2403 
5.60 1.2428 
5.71 1.2439 
5.82 1.2445 
5.93 1.2463 
6.04 1.2472 
6.15 1.2483 
6.26 1.2487 
6.37 1.2493 
6.48 1.2498 
6.59 1.2503 
6.70 1.2504 
6.81 1.2508 
6.92 1.2513 
7.03 1.2507 
7.14 1.2516 
7.25 1.2510 
7.36 1.2513 
7.47 1.2515 
7.58 1.2516 
7.69 1.2514 
7.80 1.2517 
7.91 1.2513 
8.02 1.2512 
8.13 1.2516 
8.24 1.2507 
8.35 1.2511 
8.46 1.2509 
8.57 1.2510 
8.68 1.2507 
8.79 1.2502 
8.90 1.2500 
9.01 1.2503 
9.12 1.2501 
